home_player,away_player,sets,resulthome,resultaway,match_number
Samu Zoltán,Kardos Gyula,[],3,0,1
Samu Zoltán,Pergel János,[],3,0,5
Samu Zoltán,Balogh József,[],3,0,9
Samu Zoltán,Kricsfalusy Kornél,[],1,3,13
Kajcsa Tamás,Kardos Gyula,[],3,0,14
Kajcsa Tamás,Pergel János,[],1,3,2
Kajcsa Tamás,Balogh József,[],3,1,6
Kajcsa Tamás,Kricsfalusy Kornél,[],2,3,10
Shan Xianyi,Kardos Gyula,[],3,2,11
Shan Xianyi,Pergel János,[],3,0,15
Shan Xianyi,Balogh József,[],3,1,3
Shan Xianyi,Kricsfalusy Kornél,[],3,2,7
Deliagosz Sztamatisz András,Kardos Gyula,[],3,0,8
Deliagosz Sztamatisz András,Pergel János,[],3,0,12
Deliagosz Sztamatisz András,Balogh József,[],3,2,16
Deliagosz Sztamatisz András,Kricsfalusy Kornél,[],3,1,4
