home_player,away_player,sets,resulthome,resultaway,match_number
Király Bálint,Papp Z. Attila dr.,"['8-11', '13-11', '11-9', '10-12']",3,2,1
Király Bálint,Hornyák Levente,"['7-11', '7-11', '8-11']",0,3,5
Király Bálint,Péter Norbert,"['11-7', '11-6', '11-8']",3,0,9
Király Bálint,Hegyesi Tibor,"['8-11', '10-12', '6-11']",0,3,13
Vajda József,Papp Z. Attila dr.,"['11-8', '11-3', '11-7']",3,0,14
Vajda József,Hornyák Levente,"['7-11', '11-7', '4-11', '8-11']",1,3,2
Vajda József,Péter Norbert,"['7-11', '12-10', '11-9', '11-6']",3,1,6
Vajda József,Hegyesi Tibor,"['10-12', '7-11', '11-8', '1-11']",1,3,10
Zsigmond Zoltán,Papp Z. Attila dr.,"['13-11', '5-11', '7-11', '11-8']",3,2,11
Zsigmond Zoltán,Hornyák Levente,"['11-7', '11-7', '8-11', '8-11']",2,3,15
Zsigmond Zoltán,Péter Norbert,"['9-11', '11-7', '14-12', '11-9']",3,1,3
Zsigmond Zoltán,Hegyesi Tibor,"['8-11', '2-11', '3-11']",0,3,7
Gárdonyi Viktor,Papp Z. Attila dr.,"['6-11', '3-11', '11-8', '9-11']",1,3,8
Gárdonyi Viktor,Hornyák Levente,"['7-11', '4-11', '5-11']",0,3,12
Gárdonyi Viktor,Péter Norbert,[],2,3,16
Gárdonyi Viktor,Hegyesi Tibor,"['5-11', '1-11', '2-11']",0,3,4
