home_player,away_player,sets,resulthome,resultaway,match_number
Farkas Márton,Trungel Nagy Zsolt,"['5-11', '7-11', '11-9', '2-11']",1,3,1
Farkas Márton,Gyenes Csaba,"['11-9', '9-11', '12-10', '8-11']",3,2,5
Farkas Márton,Czeglédi Viktor Dr.,"['11-3', '11-7', '11-8']",3,0,9
Farkas Márton,Erdész Ákos,"['11-5', '11-9', '11-5']",3,0,13
Molnár Tibor,Trungel Nagy Zsolt,"['7-11', '8-11', '11-6', '7-11']",1,3,14
Molnár Tibor,Gyenes Csaba,"['8-11', '4-11', '7-11']",0,3,2
Molnár Tibor,Czeglédi Viktor Dr.,"['11-8', '11-8', '11-7']",3,0,6
Molnár Tibor,Erdész Ákos,"['13-11', '9-11', '11-4', '11-8']",3,1,10
Tóth Tamás,Trungel Nagy Zsolt,"['7-11', '8-11', '8-11']",0,3,11
Tóth Tamás,Gyenes Csaba,"['11-8', '12-10', '9-11', '9-11']",3,2,15
Tóth Tamás,Czeglédi Viktor Dr.,"['11-4', '9-11', '6-11', '11-8']",3,2,3
Tóth Tamás,Erdész Ákos,"['5-11', '8-11', '11-8', '11-8']",3,2,7
Sramkó László,Trungel Nagy Zsolt,"['11-5', '11-4', '7-11', '7-11']",2,3,8
Sramkó László,Gyenes Csaba,"['8-11', '11-9', '9-11', '11-7']",2,3,12
Sramkó László,Czeglédi Viktor Dr.,"['11-8', '11-8', '11-5']",3,0,16
Sramkó László,Erdész Ákos,"['11-9', '11-8', '9-11', '13-11']",3,1,4
