home_player,away_player,sets,resulthome,resultaway,match_number
Kardos Géza,Borisza Gyula,[],3,0,1
Kardos Géza,Rugási László,[],3,0,5
Kardos Géza,Vancsura György,[],1,3,9
Kardos Géza,Prinyi Csaba,[],1,3,13
Horgonyi-Szabó Árpád,Borisza Gyula,[],3,0,14
Horgonyi-Szabó Árpád,Rugási László,[],3,1,2
Horgonyi-Szabó Árpád,Vancsura György,[],3,0,6
Horgonyi-Szabó Árpád,Prinyi Csaba,[],3,1,10
Éll József,Borisza Gyula,[],3,0,11
Éll József,Rugási László,[],1,3,15
Éll József,Vancsura György,[],0,3,3
Éll József,Prinyi Csaba,[],1,3,7
Harsányi Zsolt Tamás,Borisza Gyula,[],3,0,8
Harsányi Zsolt Tamás,Rugási László,[],2,3,12
Harsányi Zsolt Tamás,Vancsura György,[],2,3,16
Harsányi Zsolt Tamás,Prinyi Csaba,[],3,1,4
