home_player,away_player,sets,resulthome,resultaway,match_number
Vojtek János,Szűcs Gergely,[],1,3,1
Vojtek János,Papp Nándor,[],3,2,5
Vojtek János,Nagy Zoltán,[],0,3,9
Vojtek János,Padla László,[],2,3,13
Nagy Tamás,Szűcs Gergely,[],3,0,14
Nagy Tamás,Papp Nándor,[],1,3,2
Nagy Tamás,Nagy Zoltán,[],3,0,6
Nagy Tamás,Padla László,[],0,3,10
Szarvas Tamás,Szűcs Gergely,[],0,3,11
Szarvas Tamás,Papp Nándor,[],3,2,15
Szarvas Tamás,Nagy Zoltán,[],3,0,3
Szarvas Tamás,Padla László,[],2,3,7
Szabó Miklós,Szűcs Gergely,[],3,1,8
Szabó Miklós,Papp Nándor,[],1,3,12
Szabó Miklós,Nagy Zoltán,[],3,1,16
Szabó Miklós,Padla László,[],3,0,4
