home_player,away_player,sets,resulthome,resultaway,match_number
Bencsik Gergely,Shan Mingyu,[],1,3,1
Bencsik Gergely,Karikás Gábor,[],3,1,5
Bencsik Gergely,Juhász-Vedres Sándor,[],3,1,9
Bencsik Gergely,Geiger János,[],1,3,13
Iváskó Gabriella,Shan Mingyu,[],3,2,14
Iváskó Gabriella,Karikás Gábor,[],3,0,2
Iváskó Gabriella,Juhász-Vedres Sándor,[],3,0,6
Iváskó Gabriella,Geiger János,[],3,0,10
Kiss Tamás,Shan Mingyu,[],2,3,11
Kiss Tamás,Karikás Gábor,[],3,0,15
Kiss Tamás,Juhász-Vedres Sándor,[],3,1,3
Kiss Tamás,Geiger János,[],3,0,7
Tóth Zsolt,Shan Mingyu,[],2,3,8
Tóth Zsolt,Karikás Gábor,[],2,3,12
Tóth Zsolt,Juhász-Vedres Sándor,[],3,2,16
Tóth Zsolt,Geiger János,[],3,1,4
