home_player,away_player,sets,resulthome,resultaway,match_number
Friesz József,Han Ai Jun,[],0,3,1
Friesz József,Radu Doru,[],0,3,5
Friesz József,Bercsényi Tibor,[],3,2,9
Friesz József,Péntek Tibor,[],3,0,13
Papp Nándor,Han Ai Jun,[],0,3,14
Papp Nándor,Radu Doru,[],2,3,2
Papp Nándor,Bercsényi Tibor,[],3,1,6
Papp Nándor,Péntek Tibor,[],3,0,10
Simon Krisztián,Han Ai Jun,[],3,1,11
Simon Krisztián,Radu Doru,[],3,0,15
Simon Krisztián,Bercsényi Tibor,[],2,3,3
Simon Krisztián,Péntek Tibor,[],3,2,7
Szétag Attila,Han Ai Jun,[],3,0,8
Szétag Attila,Radu Doru,[],3,0,12
Szétag Attila,Bercsényi Tibor,[],3,0,16
Szétag Attila,Péntek Tibor,[],3,0,4
