home_player,away_player,sets,resulthome,resultaway,match_number
Mühl Ágnes,Lucz  Bertold,[],3,0,1
Mühl Ágnes,Kopasz Tibor,[],0,3,5
Mühl Ágnes,Krajczár István,[],0,3,9
Mühl Ágnes,Antal Imre,[],0,3,13
Urbán Erika,Lucz  Bertold,[],0,3,14
Urbán Erika,Kopasz Tibor,[],3,0,2
Urbán Erika,Krajczár István,[],2,3,6
Urbán Erika,Antal Imre,[],1,3,10
Várady Ágnes,Lucz  Bertold,[],0,3,11
Várady Ágnes,Kopasz Tibor,[],3,2,15
Várady Ágnes,Krajczár István,[],3,1,3
Várady Ágnes,Antal Imre,[],0,3,7
Gönczöl Péter,Lucz  Bertold,[],0,3,8
Gönczöl Péter,Kopasz Tibor,[],0,3,12
Gönczöl Péter,Krajczár István,[],0,3,16
Gönczöl Péter,Antal Imre,[],1,3,4
