home_player,away_player,sets,resulthome,resultaway,match_number
Sramkó László,Halász András,"['11-13', '3-11', '11-5', '8-11']",1,3,1
Sramkó László,Novák Balázs János,"['8-11', '8-11', '6-11']",0,3,5
Sramkó László,Komár János,"['13-11', '15-17', '10-12', '11-7']",3,2,9
Sramkó László,Hertelendy Amadó,"['11-8', '9-11', '5-11', '11-8']",2,3,13
Farkas Márton,Halász András,"['6-11', '6-11', '11-8', '11-6']",2,3,14
Farkas Márton,Novák Balázs János,"['11-3', '11-6', '7-11', '6-11']",2,3,2
Farkas Márton,Komár János,"['9-11', '8-11', '11-8', '7-11']",1,3,6
Farkas Márton,Hertelendy Amadó,"['3-11', '12-14', '4-11']",0,3,10
Pecsenyánszky István,Halász András,"['6-11', '7-11', '6-11']",0,3,11
Pecsenyánszky István,Novák Balázs János,"['7-11', '6-11', '7-11']",0,3,15
Pecsenyánszky István,Komár János,"['8-11', '8-11', '11-9', '11-5']",3,2,3
Pecsenyánszky István,Hertelendy Amadó,"['11-9', '8-11', '6-11', '12-10']",2,3,7
Tóth Tamás,Halász András,"['11-6', '11-5', '13-11']",3,0,8
Tóth Tamás,Novák Balázs János,"['11-8', '9-11', '11-9', '9-11']",2,3,12
Tóth Tamás,Komár János,"['11-7', '11-4', '11-6']",3,0,16
Tóth Tamás,Hertelendy Amadó,"['11-8', '9-11', '11-8', '11-4']",3,1,4
