home_player,away_player,sets,resulthome,resultaway,match_number
Mannah Kinán dr,Tóth András,[],3,2,1
Mannah Kinán dr,Xiong Shao,[],3,2,5
Mannah Kinán dr,Lucz  Bertold,[],3,1,9
Mannah Kinán dr,Antal Imre,[],1,3,13
Puskás Bálint,Tóth András,[],2,3,14
Puskás Bálint,Xiong Shao,[],1,3,2
Puskás Bálint,Lucz  Bertold,[],3,1,6
Puskás Bálint,Antal Imre,[],3,0,10
Csaba Zoltán,Tóth András,[],3,0,11
Csaba Zoltán,Xiong Shao,[],3,0,15
Csaba Zoltán,Lucz  Bertold,[],3,2,3
Csaba Zoltán,Antal Imre,[],0,3,7
Nagy Attila,Tóth András,[],1,3,8
Nagy Attila,Xiong Shao,[],3,0,12
Nagy Attila,Lucz  Bertold,[],3,1,16
Nagy Attila,Antal Imre,[],1,3,4
