home_player,away_player,sets,resulthome,resultaway,match_number
Gál Attila,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,1
Gál Attila,Urbán Erika,"['8-11', '6-11', '6-11']",0,3,5
Gál Attila,Várady Ágnes,"['9-11', '11-13', '7-11']",0,3,9
Gál Attila,Nemes Gábor,"['11-8', '7-11', '11-7', '10-12']",3,2,13
Farkas Zoltán,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,14
Farkas Zoltán,Urbán Erika,"['5-11', '4-11', '6-11']",0,3,2
Farkas Zoltán,Várady Ágnes,"['5-11', '4-11', '10-12']",0,3,6
Farkas Zoltán,Nemes Gábor,"['3-11', '8-11', '9-11']",0,3,10
Korály Csaba,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,11
Korály Csaba,Urbán Erika,"['9-11', '4-11', '6-11']",0,3,15
Korály Csaba,Várady Ágnes,"['6-11', '7-11', '11-7', '12-14']",1,3,3
Korály Csaba,Nemes Gábor,"['10-12', '5-11', '7-11']",0,3,7
Solodovnikova Anna,Nincs játékos,"['11-0', '11-0', '11-0']",3,0,8
Solodovnikova Anna,Urbán Erika,"['11-8', '10-12', '7-11', '11-13']",1,3,12
Solodovnikova Anna,Várady Ágnes,"['11-8', '11-13', '11-9', '11-9']",3,1,16
Solodovnikova Anna,Nemes Gábor,"['11-6', '8-11', '11-8', '11-4']",3,1,4
