home_player,away_player,sets,resulthome,resultaway,match_number
Lucz  Bertold,Gyuris Alajos Tibor,[],2,3,1
Lucz  Bertold,Juhász László,[],3,1,5
Lucz  Bertold,Medgyes Egon,[],0,3,9
Lucz  Bertold,Kása Ádám,[],3,1,13
Krajczár István,Gyuris Alajos Tibor,[],1,3,14
Krajczár István,Juhász László,[],3,2,2
Krajczár István,Medgyes Egon,[],1,3,6
Krajczár István,Kása Ádám,[],1,3,10
Wlacsil Gábor,Gyuris Alajos Tibor,[],3,2,11
Wlacsil Gábor,Juhász László,[],0,3,15
Wlacsil Gábor,Medgyes Egon,[],1,3,3
Wlacsil Gábor,Kása Ádám,[],0,3,7
Antal Imre,Gyuris Alajos Tibor,[],3,0,8
Antal Imre,Juhász László,[],3,0,12
Antal Imre,Medgyes Egon,[],1,3,16
Antal Imre,Kása Ádám,[],1,3,4
