home_player,away_player,sets,resulthome,resultaway,match_number
Kriston Zsolt,Gombos ÁkosPéntek Tibor,"['11-4', '11-2', '11-7']",3,0,1
Kriston Zsolt,Gábor Benjamin,"['11-8', '11-9', '9-11', '11-5']",3,1,5
Kriston Zsolt,Gyuris Alajos Tibor,"['11-7', '11-1', '11-3']",3,0,9
Kriston Zsolt,Bercsényi Tibor,"['11-9', '11-3', '11-4']",3,0,13
Pergel János,Gombos ÁkosPéntek Tibor,"['8-11', '12-10', '11-9', '11-5']",3,1,14
Pergel János,Gábor Benjamin,"['11-13', '11-9', '4-11', '12-10']",2,3,2
Pergel János,Gyuris Alajos Tibor,"['12-10', '6-11', '8-11', '7-11']",1,3,6
Pergel János,Bercsényi Tibor,"['11-3', '11-8', '12-10']",3,0,10
Héjj Tamás,Gombos ÁkosPéntek Tibor,"['11-4', '11-4', '11-2']",3,0,11
Héjj Tamás,Gábor Benjamin,"['11-7', '11-5', '11-3']",3,0,15
Héjj Tamás,Gyuris Alajos Tibor,"['11-7', '7-11', '11-6', '11-6']",3,1,3
Héjj Tamás,Bercsényi Tibor,"['11-7', '5-11', '11-4', '11-2']",3,1,7
Pataki Bálint SzabolcsKelemen Attila,Gombos ÁkosPéntek Tibor,"['11-7', '11-13', '6-11', '5-11']",1,3,8
Pataki Bálint SzabolcsKelemen Attila,Gábor Benjamin,"['16-18', '6-11', '9-11']",0,3,12
Pataki Bálint SzabolcsKelemen Attila,Gyuris Alajos Tibor,"['8-11', '2-11', '11-4', '11-8']",2,3,16
Pataki Bálint SzabolcsKelemen Attila,Bercsényi Tibor,"['6-11', '11-8', '11-5', '11-7']",3,1,4
