home_player,away_player,sets,resulthome,resultaway,match_number
Cseri Ádám,Takács Lajos,[],3,2,1
Cseri Ádám,Takács-Szentiványi Ildikó,[],3,0,5
Cseri Ádám,Tóth Gyula,[],3,0,9
Cseri Ádám,Takács  Attila,[],3,2,13
Karikás Gábor,Takács Lajos,[],3,1,14
Karikás Gábor,Takács-Szentiványi Ildikó,[],3,1,2
Karikás Gábor,Tóth Gyula,[],3,1,6
Karikás Gábor,Takács  Attila,[],2,3,10
Vári-Kakas Andor,Takács Lajos,[],3,0,11
Vári-Kakas Andor,Takács-Szentiványi Ildikó,[],3,1,15
Vári-Kakas Andor,Tóth Gyula,[],3,0,3
Vári-Kakas Andor,Takács  Attila,[],3,2,7
Deliagosz Sztamatisz András,Takács Lajos,[],0,3,8
Deliagosz Sztamatisz András,Takács-Szentiványi Ildikó,[],0,3,12
Deliagosz Sztamatisz András,Tóth Gyula,[],3,0,16
Deliagosz Sztamatisz András,Takács  Attila,[],0,3,4
