home_player,away_player,sets,resulthome,resultaway,match_number
Korály Csaba,Nagy János,[],3,1,1
Korály Csaba,Bálint Sándor,[],3,1,5
Korály Csaba,Iváskó Gabriella,[],0,3,9
Korály Csaba,Novák Balázs János,[],0,3,13
Szanda Szilárd,Nagy János,[],3,2,14
Szanda Szilárd,Bálint Sándor,[],3,1,2
Szanda Szilárd,Iváskó Gabriella,[],1,3,6
Szanda Szilárd,Novák Balázs János,[],0,3,10
Turkovics Kornél,Nagy János,[],3,1,11
Turkovics Kornél,Bálint Sándor,[],3,2,15
Turkovics Kornél,Iváskó Gabriella,[],2,3,3
Turkovics Kornél,Novák Balázs János,[],1,3,7
Hiriczkó EdeSághi József,Nagy János,[],0,3,8
Hiriczkó EdeSághi József,Bálint Sándor,[],3,1,12
Hiriczkó EdeSághi József,Iváskó Gabriella,[],0,3,16
Hiriczkó EdeSághi József,Novák Balázs János,[],0,3,4
