home_player,away_player,sets,resulthome,resultaway,match_number
Keresztény Ádám,Varga Gergely,[],3,2,1
Keresztény Ádám,Kollár Tamás,[],3,2,5
Keresztény Ádám,Pintér Róbert,[],3,0,9
Keresztény Ádám,Losonczi Benjamin,[],3,1,13
Pálfy János Jakab,Varga Gergely,[],2,3,14
Pálfy János Jakab,Kollár Tamás,[],3,1,2
Pálfy János Jakab,Pintér Róbert,[],3,1,6
Pálfy János Jakab,Losonczi Benjamin,[],3,0,10
Marossy Dénes,Varga Gergely,[],3,1,11
Marossy Dénes,Kollár Tamás,[],1,3,15
Marossy Dénes,Pintér Róbert,[],0,3,3
Marossy Dénes,Losonczi Benjamin,[],2,3,7
Szandi Nándor Mihály,Varga Gergely,[],3,2,8
Szandi Nándor Mihály,Kollár Tamás,[],1,3,12
Szandi Nándor Mihály,Pintér Róbert,[],0,3,16
Szandi Nándor Mihály,Losonczi Benjamin,[],1,3,4
