home_player,away_player,sets,resulthome,resultaway,match_number
Gulyás Áron,Katona Gábor,"['4-11', '11-7', '11-8', '10-12']",3,2,1
Gulyás Áron,Populás György,"['11-2', '16-14', '8-11', '11-8']",3,1,5
Gulyás Áron,Szűcs Krisztián,"['8-11', '8-11', '7-11']",0,3,9
Gulyás Áron,Kávássy Lóránd,"['6-11', '4-11', '13-11', '11-7']",2,3,13
Janzsó Gergely,Katona Gábor,"['11-6', '8-11', '7-11', '11-4']",3,2,14
Janzsó Gergely,Populás György,"['9-11', '13-11', '9-11', '8-11']",1,3,2
Janzsó Gergely,Szűcs Krisztián,"['11-5', '11-7', '9-11', '5-11']",2,3,6
Janzsó Gergely,Kávássy Lóránd,"['8-11', '3-11', '4-11']",0,3,10
Brázai Béla,Katona Gábor,"['8-11', '11-8', '11-4', '11-8']",3,1,11
Brázai Béla,Populás György,"['11-5', '11-7', '11-8']",3,0,15
Brázai Béla,Szűcs Krisztián,"['8-11', '4-11', '8-11']",0,3,3
Brázai Béla,Kávássy Lóránd,"['4-11', '5-11', '11-7', '11-5']",3,2,7
Brázai Balázs Botond,Katona Gábor,"['11-8', '11-7', '11-7']",3,0,8
Brázai Balázs Botond,Populás György,"['11-8', '11-6', '11-9']",3,0,12
Brázai Balázs Botond,Szűcs Krisztián,"['11-9', '11-3', '11-6']",3,0,16
Brázai Balázs Botond,Kávássy Lóránd,"['11-5', '11-6', '11-13', '11-6']",3,1,4
