home_player,away_player,sets,resulthome,resultaway,match_number
Harsányi Zsolt Tamás,Álló József,[],1,3,1
Harsányi Zsolt Tamás,Szalay József,[],3,0,5
Harsányi Zsolt Tamás,Gombos Ákos,[],2,3,9
Harsányi Zsolt Tamás,Szántó Gyula,[],0,3,13
Horgonyi-Szabó Árpád,Álló József,[],3,0,14
Horgonyi-Szabó Árpád,Szalay József,[],3,2,2
Horgonyi-Szabó Árpád,Gombos Ákos,[],3,0,6
Horgonyi-Szabó Árpád,Szántó Gyula,[],1,3,10
Kardos Géza,Álló József,[],3,0,11
Kardos Géza,Szalay József,[],1,3,15
Kardos Géza,Gombos Ákos,[],3,0,3
Kardos Géza,Szántó Gyula,[],0,3,7
Éll József,Álló József,[],1,3,8
Éll József,Szalay József,[],2,3,12
Éll József,Gombos Ákos,[],3,0,16
Éll József,Szántó Gyula,[],0,3,4
