home_player,away_player,sets,resulthome,resultaway,match_number
Simon Krisztián,Simon Dávid,"['10-12', '11-6', '11-5', '11-7']",3,1,1
Simon Krisztián,Csabai Csaba,"['11-13', '11-4', '12-10', '6-11']",2,3,5
Simon Krisztián,Zlotov Viktor,"['11-5', '8-11', '11-6', '11-5']",3,1,9
Simon Krisztián,Bakó Endre,"['6-11', '11-7', '11-4', '11-9']",3,1,13
Balog István,Simon Dávid,"['5-11', '5-11', '4-11']",0,3,14
Balog István,Csabai Csaba,"['3-11', '11-7', '18-16', '4-11']",2,3,2
Balog István,Zlotov Viktor,"['3-11', '7-11', '7-11']",0,3,6
Balog István,Bakó Endre,"['8-11', '5-11', '7-11']",0,3,10
Papp Nándor,Simon Dávid,"['11-9', '10-12', '6-11', '8-11']",1,3,11
Papp Nándor,Csabai Csaba,"['9-11', '13-11', '9-11', '5-11']",1,3,15
Papp Nándor,Zlotov Viktor,"['7-11', '7-11', '4-11']",0,3,3
Papp Nándor,Bakó Endre,"['7-11', '7-11', '4-11']",0,3,7
Nagy Zoltán,Simon Dávid,"['11-6', '11-9', '7-11', '6-11']",3,2,8
Nagy Zoltán,Csabai Csaba,"['6-11', '11-5', '14-12', '11-4']",3,1,12
Nagy Zoltán,Zlotov Viktor,"['11-5', '11-7', '9-11', '11-4']",3,1,16
Nagy Zoltán,Bakó Endre,"['11-7', '11-6', '11-6']",3,0,4
