home_player,away_player,sets,resulthome,resultaway,match_number
Ujvári Máté,Rozsnyai Tibor,[],3,0,1
Ujvári Máté,Wlacsil Gábor,[],3,1,5
Ujvári Máté,Krajczár István,[],3,1,9
Ujvári Máté,Lucz  Bertold,[],3,1,13
Schrammel Cintia Anita,Rozsnyai Tibor,[],0,3,14
Schrammel Cintia Anita,Wlacsil Gábor,[],3,1,2
Schrammel Cintia Anita,Krajczár István,[],0,3,6
Schrammel Cintia Anita,Lucz  Bertold,[],1,3,10
Szabó László,Rozsnyai Tibor,[],3,2,11
Szabó László,Wlacsil Gábor,[],3,0,15
Szabó László,Krajczár István,[],3,0,3
Szabó László,Lucz  Bertold,[],3,0,7
Dudás István,Rozsnyai Tibor,[],1,3,8
Dudás István,Wlacsil Gábor,[],1,3,12
Dudás István,Krajczár István,[],3,1,16
Dudás István,Lucz  Bertold,[],1,3,4
