home_player,away_player,sets,resulthome,resultaway,match_number
Jurik Andrea,Morvay Bertalan,"['11-6', '11-4', '12-10']",3,0,1
Jurik Andrea,Klampár Tibor ifj.,"['9-11', '1-11', '3-11']",0,3,5
Jurik Andrea,Klampár Tibor Kirill,"['6-11', '6-11', '4-11']",0,3,9
Jurik Andrea,Németh Roland,"['5-11', '9-11', '7-11']",0,3,13
Demeter Miklós,Morvay Bertalan,"['11-9', '11-7', '11-4']",3,0,14
Demeter Miklós,Klampár Tibor ifj.,"['5-11', '9-11', '5-11']",0,3,2
Demeter Miklós,Klampár Tibor Kirill,"['9-11', '8-11', '6-11']",0,3,6
Demeter Miklós,Németh Roland,"['7-11', '9-11', '8-11']",0,3,10
Nyilas Mihály Attila,Morvay Bertalan,"['11-7', '11-7', '11-7']",3,0,11
Nyilas Mihály Attila,Klampár Tibor ifj.,"['8-11', '1-11', '8-11']",0,3,15
Nyilas Mihály Attila,Klampár Tibor Kirill,"['11-8', '3-11', '6-11', '5-11']",1,3,3
Nyilas Mihály Attila,Németh Roland,"['11-8', '7-11', '4-11', '6-11']",1,3,7
Nincs játékos,Morvay Bertalan,"['0-11', '0-11', '0-11']",0,3,8
Nincs játékos,Klampár Tibor ifj.,"['0-11', '0-11', '0-11']",0,3,12
Nincs játékos,Klampár Tibor Kirill,"['0-11', '0-11', '0-11']",0,3,16
Nincs játékos,Németh Roland,"['0-11', '0-11', '0-11']",0,3,4
