home_player,away_player,sets,resulthome,resultaway,match_number
Freund Tamás,Szendrei László,"['11-9', '12-10', '11-6']",3,0,1
Freund Tamás,Hagymási András,"['11-4', '11-6', '11-6']",3,0,5
Freund Tamás,Bártfai Zsombor Pál,"['11-8', '11-5', '11-2']",3,0,9
Freund Tamás,Pintér András,"['12-10', '11-9', '7-11', '11-5']",3,1,13
Weidinger Zsolt,Szendrei László,"['4-11', '4-11', '4-11']",0,3,14
Weidinger Zsolt,Hagymási András,"['10-12', '12-14', '13-11', '8-11']",1,3,2
Weidinger Zsolt,Bártfai Zsombor Pál,"['11-7', '4-11', '4-11', '7-11']",1,3,6
Weidinger Zsolt,Pintér András,"['3-11', '7-11', '4-11']",0,3,10
Tódor Attila,Szendrei László,"['11-6', '12-10', '5-11', '8-11']",3,2,11
Tódor Attila,Hagymási András,"['11-0', '4-11', '11-9', '11-4']",3,1,15
Tódor Attila,Bártfai Zsombor Pál,"['11-3', '11-7', '12-10']",3,0,3
Tódor Attila,Pintér András,"['7-11', '12-10', '11-5', '11-6']",3,1,7
Horváth Zoltán,Szendrei László,"['6-11', '7-11', '11-8', '12-14']",1,3,8
Horváth Zoltán,Hagymási András,"['11-9', '13-11', '12-10']",3,0,12
Horváth Zoltán,Bártfai Zsombor Pál,"['12-10', '11-2', '11-8']",3,0,16
Horváth Zoltán,Pintér András,"['6-11', '11-9', '11-5', '13-11']",3,1,4
