home_player,away_player,sets,resulthome,resultaway,match_number
Freund Tamás,Németh Bence,[],3,0,1
Freund Tamás,Iváskó Gabriella,[],2,3,5
Freund Tamás,Tóth Zsolt,[],3,0,9
Freund Tamás,Kiss Tamás,[],3,2,13
Weidinger Zsolt,Németh Bence,[],0,3,14
Weidinger Zsolt,Iváskó Gabriella,[],1,3,2
Weidinger Zsolt,Tóth Zsolt,[],0,3,6
Weidinger Zsolt,Kiss Tamás,[],0,3,10
Tódor Attila,Németh Bence,[],1,3,11
Tódor Attila,Iváskó Gabriella,[],0,3,15
Tódor Attila,Tóth Zsolt,[],2,3,3
Tódor Attila,Kiss Tamás,[],1,3,7
Horváth Zoltán,Németh Bence,[],3,1,8
Horváth Zoltán,Iváskó Gabriella,[],0,3,12
Horváth Zoltán,Tóth Zsolt,[],3,1,16
Horváth Zoltán,Kiss Tamás,[],3,2,4
