home_player,away_player,sets,resulthome,resultaway,match_number
Szabó András Ákos,Kádár Péter dr.,[],3,0,1
Szabó András Ákos,Borbély János,[],3,1,5
Szabó András Ákos,Somogyi Roland,[],3,1,9
Szabó András Ákos,Dezsényiné Horgos Barbara,[],3,1,13
Gulyás Imre,Kádár Péter dr.,[],3,0,14
Gulyás Imre,Borbély János,[],3,0,2
Gulyás Imre,Somogyi Roland,[],3,0,6
Gulyás Imre,Dezsényiné Horgos Barbara,[],3,0,10
Szabó András,Kádár Péter dr.,[],3,0,11
Szabó András,Borbély János,[],3,2,15
Szabó András,Somogyi Roland,[],3,2,3
Szabó András,Dezsényiné Horgos Barbara,[],3,0,7
Rácz Zoltán,Kádár Péter dr.,[],3,0,8
Rácz Zoltán,Borbély János,[],2,3,12
Rácz Zoltán,Somogyi Roland,[],3,0,16
Rácz Zoltán,Dezsényiné Horgos Barbara,[],3,1,4
