home_player,away_player,sets,resulthome,resultaway,match_number
Pecsenyánszky István,Gönczöl Péter,[],3,2,1
Pecsenyánszky István,Tóth András,[],0,3,5
Pecsenyánszky István,Várady Ágnes,[],0,3,9
Pecsenyánszky István,Urbán Erika,[],0,3,13
Dobi László,Gönczöl Péter,[],3,1,14
Dobi László,Tóth András,[],3,0,2
Dobi László,Várady Ágnes,[],1,3,6
Dobi László,Urbán Erika,[],3,1,10
Molnár Tibor,Gönczöl Péter,[],3,1,11
Molnár Tibor,Tóth András,[],3,2,15
Molnár Tibor,Várady Ágnes,[],2,3,3
Molnár Tibor,Urbán Erika,[],0,3,7
Tóth Tamás,Gönczöl Péter,[],3,2,8
Tóth Tamás,Tóth András,[],0,3,12
Tóth Tamás,Várady Ágnes,[],3,1,16
Tóth Tamás,Urbán Erika,[],1,3,4
