home_player,away_player,sets,resulthome,resultaway,match_number
Szabó László,Radu Doru,[],2,3,1
Szabó László,Nógrádi Attila,[],3,0,5
Szabó László,Bercsényi Tibor,[],3,0,9
Szabó László,Dollenstein János,[],3,1,13
Németh Péter,Radu Doru,[],0,3,14
Németh Péter,Nógrádi Attila,[],3,0,2
Németh Péter,Bercsényi Tibor,[],0,3,6
Németh Péter,Dollenstein János,[],1,3,10
Jeges Csaba,Radu Doru,[],1,3,11
Jeges Csaba,Nógrádi Attila,[],1,3,15
Jeges Csaba,Bercsényi Tibor,[],0,3,3
Jeges Csaba,Dollenstein János,[],3,2,7
Uhrin Zsolt,Radu Doru,[],1,3,8
Uhrin Zsolt,Nógrádi Attila,[],0,3,12
Uhrin Zsolt,Bercsényi Tibor,[],3,1,16
Uhrin Zsolt,Dollenstein János,[],3,1,4
