home_player,away_player,sets,resulthome,resultaway,match_number
Matalin Bogdán,Papp Csaba,"['11-4', '11-4', '11-6']",3,0,1
Matalin Bogdán,Kardos Gyula,"['11-6', '11-9', '11-6']",3,0,5
Matalin Bogdán,Tóth Jánosné,"['11-6', '11-7', '11-8']",3,0,9
Matalin Bogdán,Kricsfalusy Kornél,"['11-6', '11-7', '11-9']",3,0,13
Pergel János,Papp Csaba,"['11-3', '11-4', '11-5']",3,0,14
Pergel János,Kardos Gyula,"['11-3', '11-9', '11-3']",3,0,2
Pergel János,Tóth Jánosné,"['11-9', '11-6', '11-4']",3,0,6
Pergel János,Kricsfalusy Kornél,"['11-3', '8-11', '11-3', '11-5']",3,1,10
Pataki Bálint Szabolcs,Papp Csaba,"['2-11', '11-7', '11-8', '11-7']",3,1,11
Pataki Bálint Szabolcs,Kardos Gyula,"['6-11', '17-15', '5-11', '5-11']",1,3,15
Pataki Bálint Szabolcs,Tóth Jánosné,"['7-11', '9-11', '11-8', '9-11']",1,3,3
Pataki Bálint Szabolcs,Kricsfalusy Kornél,"['6-11', '6-11', '5-11']",0,3,7
Héjj Tamás,Papp Csaba,"['11-6', '11-3', '11-2']",3,0,8
Héjj Tamás,Kardos Gyula,"['11-5', '10-12', '11-8', '11-7']",3,1,12
Héjj Tamás,Tóth Jánosné,"['11-4', '11-3', '11-9']",3,0,16
Héjj Tamás,Kricsfalusy Kornél,"['11-8', '11-8', '11-6']",3,0,4
