home_player,away_player,sets,resulthome,resultaway,match_number
Molnár Tibor,Shan Mingyu,"['11-5', '4-11', '11-4', '11-4']",3,1,1
Molnár Tibor,Juhász-Vedres Sándor,[],3,0,5
Molnár Tibor,Nincs játékos,[],3,0,9
Molnár Tibor,Geiger János,[],0,3,13
Pecsenyánszky István,Shan Mingyu,[],1,3,14
Pecsenyánszky István,Juhász-Vedres Sándor,[],2,3,2
Pecsenyánszky István,Nincs játékos,[],3,0,6
Pecsenyánszky István,Geiger János,"['15-13', '11-7', '4-11', '2-11']",3,2,10
Tóth Tamás,Shan Mingyu,[],3,2,11
Tóth Tamás,Juhász-Vedres Sándor,"['11-4', '3-11', '11-8', '11-5']",3,1,15
Tóth Tamás,Nincs játékos,[],3,0,3
Tóth Tamás,Geiger János,"['11-6', '6-11', '13-11', '11-7']",3,1,7
Sramkó László,Shan Mingyu,[],3,1,8
Sramkó László,Juhász-Vedres Sándor,"['3-11', '5-11', '11-6', '11-7']",2,3,12
Sramkó László,Nincs játékos,[],3,0,16
Sramkó László,Geiger János,"['11-4', '8-11', '11-8', '11-5']",3,1,4
