home_player,away_player,sets,resulthome,resultaway,match_number
Szabó Attila,Kapus Ferenc,[],3,0,1
Szabó Attila,Éll József,[],3,1,5
Szabó Attila,Harsányi Zsolt Tamás,[],3,0,9
Szabó Attila,Nagy Gergely,[],3,0,13
Aszalos Péter,Kapus Ferenc,[],1,3,14
Aszalos Péter,Éll József,[],2,3,2
Aszalos Péter,Harsányi Zsolt Tamás,[],0,3,6
Aszalos Péter,Nagy Gergely,[],0,3,10
Maczenkó Ferenc,Kapus Ferenc,[],2,3,11
Maczenkó Ferenc,Éll József,[],0,3,15
Maczenkó Ferenc,Harsányi Zsolt Tamás,[],3,1,3
Maczenkó Ferenc,Nagy Gergely,[],3,2,7
Lippai László,Kapus Ferenc,[],0,3,8
Lippai László,Éll József,[],1,3,12
Lippai László,Harsányi Zsolt Tamás,[],0,3,16
Lippai László,Nagy Gergely,[],1,3,4
