home_player,away_player,sets,resulthome,resultaway,match_number
Kelemen János,Gál Péter,"['11-9', '10-12', '13-11', '11-13']",2,3,1
Kelemen János,Lengyel Zoltán,"['9-11', '11-5', '11-9', '11-6']",3,1,5
Kelemen János,Lőrincz Sándor,"['11-7', '7-11', '11-4', '11-8']",3,1,9
Kelemen János,Monostori Balázs,"['5-11', '6-11', '3-11']",0,3,13
Gárdai Csaba,Gál Péter,"['11-8', '11-4', '9-11', '4-11']",2,3,14
Gárdai Csaba,Lengyel Zoltán,"['11-8', '11-3', '10-12', '9-11']",3,2,2
Gárdai Csaba,Lőrincz Sándor,"['9-11', '11-5', '10-12', '11-3']",2,3,6
Gárdai Csaba,Monostori Balázs,"['7-11', '11-9', '5-11', '5-11']",1,3,10
Gönczöl Péter,Gál Péter,"['8-11', '11-6', '11-8', '9-11']",2,3,11
Gönczöl Péter,Lengyel Zoltán,"['11-8', '11-5', '11-5']",3,0,15
Gönczöl Péter,Lőrincz Sándor,"['9-11', '7-11', '9-11']",0,3,3
Gönczöl Péter,Monostori Balázs,"['11-9', '12-14', '4-11', '9-11']",1,3,7
Brunner Máté,Gál Péter,"['5-11', '5-11', '5-11']",0,3,8
Brunner Máté,Lengyel Zoltán,"['6-11', '10-12', '4-11']",0,3,12
Brunner Máté,Lőrincz Sándor,"['3-11', '5-11', '11-13']",0,3,16
Brunner Máté,Monostori Balázs,"['6-11', '4-11', '4-11']",0,3,4
