home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Géza,Tóth Jánosné,[],3,0,1
Nagy Géza,Vadász Csaba,[],3,0,5
Nagy Géza,Kardos Géza,[],3,1,9
Nagy Géza,Török Attila,[],3,0,13
Deng Xiang,Tóth Jánosné,[],3,1,14
Deng Xiang,Vadász Csaba,[],3,1,2
Deng Xiang,Kardos Géza,[],3,0,6
Deng Xiang,Török Attila,[],3,2,10
Frecska Sándor,Tóth Jánosné,[],3,0,11
Frecska Sándor,Vadász Csaba,[],0,3,15
Frecska Sándor,Kardos Géza,[],3,1,3
Frecska Sándor,Török Attila,[],0,3,7
Cibi Károly,Tóth Jánosné,[],0,3,8
Cibi Károly,Vadász Csaba,[],2,3,12
Cibi Károly,Kardos Géza,[],1,3,16
Cibi Károly,Török Attila,[],1,3,4
